workplace_id,census_no,institution_category_id,authority_id,language_id,gender_id,institution_types_id,grade_span_id,district_id,zeo_wp_id,deo_wp_id,name,address,phone
INS0018296,18296,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,HORAGOLLA VIDYALAYA,MARAWILA,322250491
INS0018297,18297,ICID001,AUID02,SLID01,IGID01,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MARAWILA BOYS' JUNIOR SCHOOL,MARAWILA,322255114
INS0018298,18298,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,HOLY FAMILY BALIKA PRIMARY SCHOOL,MARAWILA,322254761
INS0018299,18299,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MARANDAWELLA JUNIOR SCHOOL,MARAWILA,723119777
INS0018300,18300,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,HATHTHINIYA MODEL SCHOOL,"HATHTHINIYA, MARAWILA",322255571
INS0018301,18301,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,THALWILAWELLA KANISHTA VIDYALAYA,THALWILAWELLA,769061980
INS0018302,18302,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS008,ZEO0000074,DEO0000283,NATHTHANDIYA DHAMMISSARA AUID01 SCHOOL,NATHTHANDIYA,322254312
INS0018303,18303,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,NATHTHANDIYA LOURDES COLLEGE,NATHTHANDIYA,322254597
INS0018304,18304,ICID001,AUID02,SLID04,IGID03,ITID01,GSID04,DIS008,ZEO0000074,DEO0000283,NATHTHANDIYA PRESIDENT'S COLLEGE,NATHTHANDIYA,322250606
INS0018305,18305,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,THABBOWA KANISHTA VIDYALAYA,"THABBOWA, NATHTHANDIYA",716437246
INS0018306,18306,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,PAHALA KOTTARAMULLA ISIPATHANA KANISHTA VIDYALAYA,"PAHALA KOTTARAMULLA, IHALA KOTTARAMULLA",767101771
INS0018307,18307,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,PILAKATUMULLA JUNIOR SCHOOL,"PILAKATUMULLA, NATTANDIYA",771869757
INS0018308,18308,ICID001,AUID02,SLID05,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,IHALA KOTTARAMULLA AL-HIRA MUSLIM M.V.,IHALA KOTTARAMULLA,322255369
INS0018309,18309,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,NATHTHANDIYA ZAHIRA MUSLIM VIDYALAYA,"ZAHIRA MAWATTHA, NATHTHANDIYA",773260009
INS0018310,18310,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,THUMMODARA MUSLIM VIDYALAYA,"HUMMODARA, NATHTHANDIYA",718555354
INS0018311,18311,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS008,ZEO0000074,DEO0000283,KATUNERIYA ST. SEBASTIANS CENTRAL COLLEGE,KATUNERIYA,312255530
INS0018312,18312,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,DEMATAPITIYA JUNIOR COLLEGE,DEMATAPITIYA - LUNUWILA,717977762
INS0018313,18313,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MUDUKATUWA ROMAN CATHOLIC SCHOOL,"MUDUKATUWA, MARAWILA",322059633
INS0018314,18314,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,MUDUKATUWA SUMANADHAMMA VIDYALAYA,"MUDUKATUWA, MARAWILA",763216702
INS0018315,18315,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MAWILA MAHINDA BUDDHIST KANISHTA VIDYALAYA,"MAWILA, NATTANDIYA",774740826
INS0018316,18316,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,MAWILA JAYALATHMATHA JUNIOR SCHOOL,"MAWILA, NATHTHANDIYA",776251462
INS0018317,18317,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,IHALA KATUNERIYA PRIMARY SCHOOL,"IHALA KATUNERIYA, KATUNERIYA",312257901
INS0018319,18319,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,WALAHAPITIYA MAHA VIDYALAYA,NATHTHANDIYA,323021361
INS0018320,18320,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,THALGASAGARA PRIMARY SCHOOL,"MUTTIBEDIWILA, NATHTHANDIYA",728444433
INS0018321,18321,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,YATAKALANA DHARMA WIJAYA K.V.,"MUTTIBEDIWILA, NATHTHANDIYA",777068892
INS0018322,18322,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,HEWANA K.V.,WELLIPENNAGAHAMULLA,719235747
INS0018323,18323,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,MEDAGODA KANISHTA VIDYALAYA,"MEDAGODA, MUTTIBEDIWILA, NATHTHANDIYA",765430861
INS0018325,18325,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,PAHALA WALAHAPITIYA DHARMARAJA KANISHTA VIDYALAYA,"PAHALA WALAHAPITIYA, NATHTHANDIYA",325618710
INS0018326,18326,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,NARAWILA SRI GUNARATHANA M.M.V.,"NARAWILA, KOSWATTA",323325060
INS0018327,18327,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,DUNKANNAWA KANISHTA VIDYALAYA,DUNKANNAWA,713261703
INS0018328,18328,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS008,ZEO0000074,DEO0000283,SRI SEELANANDA MAHA VIDYALAYA,KOSWATTA,323325388
INS0018329,18329,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,YAKDESSAWA JUNIOR SCHOOL,YAKDESSAWA,785316714
INS0018331,18331,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,PALUWELGALA KANISHTA VIDYALAYA,IHALA KOTTARAMULLA,714117360
INS0018332,18332,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MORAKALE BUDDHIST SCHOOL,"MORAKALE, IHALA KOTTARAMULLA",779315703
INS0018333,18333,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,MEEGAHAWELA PRIMARY SCHOOL,"MEEGAHAWELA, KOSWATTA",712737446
INS0018335,18335,ICID001,AUID02,SLID02,IGID03,ITID03,GSID02,DIS008,ZEO0000074,DEO0000283,NARAWILA MUSLIM VIDYALAYA,"NARAWILA, KOSWATTA",713136353
INS0018336,18336,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000283,MANINGALA MUSLIM VIDYALAYA,"MANINGALA, DUNKANNAWA",770479191
INS0018337,18337,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,PARAMAKANDA P.V.,"PARAMAKANDA, ANAMADUWA",716144420
INS0018338,18338,ICID001,AUID02,SLID04,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000278,ANAMADUWA KANNANGARA K.V.,ANAMADUWA,322263400
INS0018339,18339,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,DEWALAHANDIYA KANNANGARA P.V.,WILPOTH CHILAW,
INS0018341,18341,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,MORAPATHAWA GOT VIDYALAYA,"WANATHAWILLU, PUTTALAM",325687321
INS0018342,18342,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,KATUPULIYANKULAMA PRIMARY SCHOOL,"WANATHAWILLUWA, PUTTALAM",724609569
INS0018343,18343,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,IHALAUSWEWA DARMASHOKA K.V.,IHALASUWA MAHAUSWEWA,
INS0018344,18344,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,SWARNAPALI PRIMARY SCHOOL,URIYAWA ANAMADUWA,729062405
INS0018346,18346,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,NEELABEMMA PRIMARY SCHOOL,"SALIYAWEWA JUNCTION, PUTTALAM",
INS0018347,18347,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,RAMBAWEWA PRIMARY SCHOOL,"KUMBUKKALLA, PUTTALAM",
INS0018348,18348,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000276,RAJAVIGAMA K.V.,KARUWALAGASWEWE,
INS0018349,18349,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000276,MURIYAKULAMA K.V.,THABBOWA,
INS0018350,18350,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000279,POOLACHENAI MUSLIM MAHA VIDYALAYA,"PULACHENAI, NORACHCHOLAI",717059590
INS0018351,18351,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000279,MOHOTHTHUWARAMA SINHALA VIDYALAYA,"MOHOTHTHUWARAMA, KALPITIYA.",
INS0018352,18352,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000282,PINKATTIYA P.V.,BATTULUOYA,3258959
INS0018353,18353,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS008,ZEO0000074,DEO0000284,DANKOTUWA BALIKA MAHA VIDYALAYA,DANKOTUWA,312258228
INS0018354,18354,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,ST. ANDREW'S PRIMARY SCHOOL,ANURADHAPURA ROAD PUTTALAM,322267450
INS0018355,18355,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000276,MANALKUNDRU M.M.V.,"MANALKUNDRU, PUTTLAM",323128275
INS0018356,18356,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000074,DEO0000284,ST. ANNE'S GOVERNMENT SCHOOL,SANTHANAPURA LUNUWILA,
INS0018357,18357,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000279,KANDAKULIYA MUNE SINHALA VIDYALAYA,KANDAKULIYA,
INS0018358,18358,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000277,ERUKKALAMPIDDY M.V.,"NAGAVILLU ,PALAVI",322269486
INS0018360,18360,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000279,ULUKKAPPULAM MUSLIM MAHA VIDYALAYA,"HUSAINIYAPURAM, PALAVI",325680770
INS0018362,18362,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000279,KOIYAWADI MUSLIM MAHA VIDYALAYA,AKAFANAGAR NURACHOLA,718255937
INS0018363,18363,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000276,VEPPAMADU M.M.V.,"VEPPAMADU, PUTTALAM",
INS0018364,18364,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS008,ZEO0000073,DEO0000277,KAJUWATTA GOVT. MUSLIM VIDYALAYA,KAJUWATTA MADURANKULIYA,
INS0018365,18365,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,SRIMAPURA PRIMARY MUSLIM VIDYALAYA,SRIMAPURAM MADURANKULIYA,716081210
INS0018366,18366,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS008,ZEO0000073,DEO0000277,HIDAYATH NAGER MUSLIM M M.V.,HIDAYATH NAGER MADURANKULIYA,
INS0018367,18367,ICID001,AUID02,SLID03,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,PUTTALAM ZAINAB MUSLIM GIRLS SCHOOL,"ASHRAF MEMORIAL PARK LANE, POLES ROAD, PUTTALAM",322266472
INS0018368,18368,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,PUTTALAM ZAHIRA PRIMARY SCHOOL,"MANNAR ROAD, PUTTALAM",322266053
INS0018369,18369,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,NAWAGATHTHEGAMA PRIMARY SCHOOL,NAWAGATHTHEGAMA,
INS0018370,18370,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,WILPOTHA ANURA P.V.,WILPOTHA CHILAW,
INS0018371,18371,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,KATTAKADUWA SINHALA VIDYALAYA,KATTAKADUWA KOTHTHANTHEEW,770513858
INS0018372,18372,ICID001,AUID02,SLID03,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,MAMPURIYA ROMAN CATHOLIC SINHALA TAMIL P.V.,MAMPURIYA,716395473
INS0018373,18373,ICID001,AUID02,SLID03,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,KAL PERIYA SANTHI GRAMA BILINGUAL PRIMARY SCHOOL,PERIYA SANTHI GRAMAM PALLIVASALTHURAI,715300844
INS0018374,18374,ICID001,AUID02,SLID05,IGID03,ITID01,GSID06,DIS008,ZEO0000073,DEO0000276,PRESIDENT'S SCIENCE COLLEGE,"POLES ROAD, PUTTALAM",322266844
INS0018375,18375,ICID001,AUID02,SLID02,IGID03,ITID03,GSID02,DIS008,ZEO0000073,DEO0000279,UCHCHAMUNAI R C PRAIMAY VIDYALAYA,DUTCHBAY KALPITIYA,779420703
INS0018376,18376,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,BANDARANAYAKAPURA P.V.,WANATHAVILLUWA PUTTALAMA,325631973
INS0018377,18377,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,ANDIGAMA P SCHOOL,ANDIGAMA,770888824
INS0018378,18378,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,NALLANTHALUWA MUSLIM P SCHOOL,NALLANDALUWA MADURANKULIYA,
INS0018379,18379,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,MAHAUSWEWA PARAKRAMA PRIMARY VIDYALAYA,MAHAUSWEWA,
INS0018380,18380,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,AL-KARAM MUSLIM PRIMARY SCHOOL,PALLIVASALTHURAI,
INS0018381,18381,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,AL-MADEENA MUSLIM PRIMARY SCHOOL,KURINJA MATTAI ETTALAI,323021811
INS0018382,18382,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000280,S D R JAYARATHNA P SCHOOL,PALLAMA,
INS0018383,18383,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,SRI RATHANAJOTHI PRIMARY SCHOOL,YOGIYANA,
INS0018384,18384,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,DANKOTUWA MIHINDU PRIMARY VIDYALAYA,KATUKENDA DANKOTUWA,312265466
INS0018385,18385,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,SINDATHRI MATHA PRIMARY SCHOOL,KALPITITYA,
INS0018386,18386,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,"ANAGARIKA DHARMAPALA P.V., PUTTALAM","GOODSHED RD, PUTTALAM.",
INS0018387,18387,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000283,KATUNERIYA ST. SEBASTIAN'S PRIMARY SCHOOL,KATUNERIYA,313718999
INS0018388,18388,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,AL-HIRA PRIMARY SCHOOL,MUTHUWEL ROAD KALPITIYA,
INS0018389,18389,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000074,DEO0000284,SRI RAHULA PRIMARY SCHOOL,LUNUWILA,312262925
INS0018390,18390,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,SRI KRISHNA PRIMARY SCHOOL,ANDIMUNA UDAPPU,
INS0018391,18391,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,MUNDAL SINHALA PRIMARY SCHOOL,MUNDHAL,
INS0018392,18392,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000276,SIDDHARTHA PRIMARY SCHOOL,SALIYAWEWA JUNCTION PUTTALAM,
INS0018394,18394,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000278,MAMUNAGAMA THAKSHILA PRAIMARY COLLEGE,H 8 GAMMANAYA MARUNGODA MAHAUSWEWA ANAMADUWA,
INS0018395,18395,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000277,MADURANKULIYA RATHNA PRADEEPA PRIMARY SCHOOL,MADURANKULIYA,
INS0018396,18396,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS008,ZEO0000073,DEO0000276,HIGH SCIENCE COLLEGE,PUTTALAM,
INS0018397,18397,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS008,ZEO0000073,DEO0000279,AROGYAMATHA P.V.,KALPITIYA,
INS0019001,19001,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS007,ZEO0000079,DEO0000174,MAITHRIPALA SENANAYAKA CENTRAL COLLEGE,MEDAWACHCHIYA,252245700
INS0019002,19002,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS007,ZEO0000075,DEO0000155,RAMBEWA CENTRAL COLLEGE,RAMBEWA.,252266111
INS0019003,19003,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000075,DEO0000155,KENDE KALLANCHIYA VIDYALAYA,KALLANCHIYA ANURADHAPURA,
INS0019004,19004,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000075,DEO0000155,VIJAYARAJA M.V.,"PIHIMBIYAGOLLEWA, MEDAWACHCHIYA",254939327
INS0019005,19005,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS007,ZEO0000079,DEO0000174,MEDAWACHCHIYA ISIPATHANA M.V.,"POONEWA, MEDAWACHCHIYA",252054494
INS0019006,19006,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000079,DEO0000174,KIRIGALWEWA MAHA VIDYALAYA,MEDAWACHCHIYA,779855069
INS0019007,19007,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000075,DEO0000155,KONAKUMBUKWEWA VIDYALAYA,"KENEWA, ANURADHAPURA",
INS0019008,19008,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,ANGUNOCHCHIYA VIDYALAYA,"ANGUNOCHCHIYA, MEDAWACHCHIYA",
INS0019009,19009,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000079,DEO0000174,SRI SOBHITHA MAHA VIDYALAYA,"KADAWATHGAMA, MEDAWACHCHIYA",253778000
INS0019010,19010,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000075,DEO0000155,KENDAWA MAHA VIDYALAYA,"KENDEWA, ANURADHAPURA",724094484
INS0019011,19011,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,SIRIDHAMMA VIDYALAYA,"KIDAWARANKULAMA, POONEWA",
INS0019012,19012,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,THAMMENNA ELAWAKA VIDYALAYA,NERIYAKULAMA,
INS0019013,19013,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,THAMBALAGOLLEWA VIDYALAYA,"PIHIBIYAGOLLEWA, MEDAWACHCHIYA",
INS0019014,19014,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,NABADAGASWEWA VIDYALAYA,RAMBEWA,718662598
INS0019015,19015,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,PALUGOLLEWA VIDYALAYA,PALUGOLLEWA POONEWA,718441408
INS0019016,19016,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,PAHALA GALKANDEGAMA VIDYALAYA,POONEWA,
INS0019017,19017,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000075,DEO0000155,PAHALARATHMALGAHAWEWA VIDYALAYA,"WAHAMALGOLLEWA, ANURADHAPURA",
INS0019018,19018,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,PULELIYA VIDYALAYA,MEDAWACHCHIYA,774210600
INS0019019,19019,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,MAHADIVULWEWA VIDYALAYA,"MAHADIVULWEWA, ETAWEERAGOLLEWA",
INS0019020,19020,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,YAKAWEWA VIDYALAYA,"YAKAWEWA, MEDAWACHCHIYA",
INS0019021,19021,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,WALPOLA VIDYALAYA,MEDAWACHCHIYA,717463681
INS0019022,19022,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS007,ZEO0000075,DEO0000155,SANGILIKANDARAWA VIDYALAYA,MEDEWACHCHIYA,
INS0019023,19023,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,IHALA THAMMENNAWA VIDYALAYA,"EHALA THAMMENNAWA, MEDAWACHCHIYA",
INS0019024,19024,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,URAPEENUWEWA VIDYALAYA,URAPEENUWEWA PIHIMBIYAGOLLEWA,
INS0019025,19025,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,KAPIRIGGAMA VIDYALAYA,KAPIRIGGAMA KALLANCHIYA,
INS0019026,19026,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,DARMADEEPA PRIMARY VIDYALAYA,"KARAPIKKADA, MEDAWACHCHIYA",
INS0019027,19027,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,KARAMBANKULAMA VIDYALAYA,"KIRIGALWEWA, MEDAWACHCHIYA",
INS0019028,19028,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,KENDANEKATUNUWEWA VIDYALAYA,KENDENEKATUNUWEWA KAHATAGASDIGILIYA,
INS0019029,19029,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,GAMINIWEWA VIDYALAYA,GAMINIWEWA MEDAWACHCHIYA,
INS0019030,19030,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,THAMMENNAKULAMA VIDYALAYA,NERIYAKULAMA,
INS0019032,19032,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,THULAWELLIYA VIDYALAYA,MEDAWACHCHIYA,
INS0019033,19033,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,DIVIYAUDABANDAWEWA VIDYALAYA,DIVIYAUDABANDAWEWA RAMBEWA,
INS0019035,19035,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,PALLANKULAMA VIDYALAYA,RAMBEWA ANURADHAPURA,
INS0019036,19036,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,MAHAKUMBUKGOLLEWA VIDYALAYA,POONEWA,712298484
INS0019037,19037,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,MAHAKOONGASKADA VIDYALAYA,POONEWA,711844033
INS0019038,19038,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,WIRALMURIPPUWA VIDYALAYA,"WIRALMURIPPUWA, MEDAWACHCHIYA",
INS0019039,19039,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,SIYABALAGASWEWA WELEWA VIDYALAYA,WELEWA KENDEWA,
INS0019040,19040,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000075,DEO0000155,KENDEA AMBAGAHAWEWA VIDYALAYA,PIHIMBIYAGOLLEWA MEDAWACHCHIYA,
INS0019041,19041,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,ISSINBASSAGALA VIDYALAYA,MEDAWACHCHIYA,
INS0019042,19042,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,LINDAWEWA SIDDHARTHA VIDYALAYA,"LINDAWEWA, MEDAWACHCHIYA",
INS0019043,19043,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS007,ZEO0000079,DEO0000174,KOONAKUBUKGOLLEWA VIDYALAYA,"KOONAKUBUKGOLLEWA, MEDAWACHCHIYA",
INS0019045,19045,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS007,ZEO0000079,DEO0000171,KEBITHIGOLLEWA CENTRAL COLLEGE,KEBITHIGOLLEWA,252298577
INS0019046,19046,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS007,ZEO0000079,DEO0000174,ETAMBAGASKADA VIDYALAYA,ETANBAGASKADA ETAWEERAGOLLEWA,
